"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 17, 2021","2,038.34","2,055.57","2,055.80","2,037.61","1.17B","-0.61%"
"Nov 16, 2021","2,050.83","2,050.24","2,062.81","2,046.87","1.19B","0.11%"
"Nov 15, 2021","2,048.52","2,052.72","2,057.89","2,045.25","1.16B","0.39%"
"Nov 12, 2021","2,040.60","2,023.97","2,046.03","2,023.97","1.32B","1.31%"
"Nov 11, 2021","2,014.30","2,006.60","2,019.42","2,004.89","1.19B","0.32%"
"Nov 10, 2021","2,007.96","2,017.67","2,021.61","2,006.50","1.15B","-0.54%"
"Nov 09, 2021","2,018.77","2,040.85","2,048.72","2,018.33","119.96K","-0.81%"
"Nov 08, 2021","2,035.22","2,048.99","2,049.18","2,034.80","1.23B","-0.30%"
"Nov 05, 2021","2,041.42","2,053.32","2,053.32","2,033.33","1.27B","-0.69%"
"Nov 04, 2021","2,055.56","2,049.41","2,055.56","2,043.92","1.48B","1.18%"
"Nov 02, 2021","2,031.67","2,036.20","2,041.79","2,028.27","1.18B","-0.64%"
"Nov 01, 2021","2,044.72","2,027.27","2,044.81","2,022.50","1.29B","2.18%"
"Oct 29, 2021","2,001.18","1,999.88","2,005.23","1,979.93","1.56B","0.08%"
"Oct 28, 2021","1,999.66","2,001.35","2,006.08","1,987.88","2.21B","-0.70%"
"Oct 27, 2021","2,013.81","2,016.71","2,020.43","2,005.35","1.14B","-0.23%"
"Oct 26, 2021","2,018.40","2,013.73","2,023.86","2,009.25","1.14B","1.15%"
"Oct 25, 2021","1,995.42","1,989.45","2,004.07","1,989.07","1.05B","-0.34%"
"Oct 22, 2021","2,002.23","1,992.02","2,012.92","1,989.62","1.05B","0.07%"
"Oct 21, 2021","2,000.81","2,022.97","2,025.90","2,000.67","1.04B","-1.32%"
"Oct 20, 2021","2,027.67","2,037.18","2,041.71","2,026.16","1.12B","0.05%"
"Oct 19, 2021","2,026.57","2,023.20","2,029.40","2,018.10","992.79M","0.36%"
"Oct 18, 2021","2,019.23","2,028.43","2,028.64","2,014.48","1.08B","-0.23%"
"Oct 15, 2021","2,023.93","2,005.45","2,024.22","2,001.89","1.14B","1.86%"
"Oct 14, 2021","1,986.97","1,974.37","1,987.12","1,972.17","1.15B","0.67%"
"Oct 13, 2021","1,973.83","1,978.18","1,988.18","1,971.96","1.11B","-0.45%"
"Oct 12, 2021","1,982.68","1,993.69","1,995.09","1,979.58","1.13B","-0.70%"
"Oct 11, 2021","1,996.58","1,963.37","1,996.58","1,960.57","1.19B","1.77%"
"Oct 08, 2021","1,961.85","1,964.16","1,978.43","1,961.85","1.36B","1.15%"
"Oct 07, 2021","1,939.62","1,947.07","1,958.83","1,937.33","1.33B","-0.12%"
"Oct 06, 2021","1,941.91","1,962.20","1,978.19","1,927.66","1.67B","-0.30%"
"Oct 05, 2021","1,947.75","1,954.33","1,958.36","1,928.45","1.51B","-1.33%"
"Oct 04, 2021","1,973.92","2,006.67","2,006.97","1,966.97","1.32B","-0.62%"
"Oct 01, 2021","1,986.31","2,010.40","2,020.57","1,982.20","1.38B","-2.16%"
"Sep 30, 2021","2,030.16","2,040.00","2,041.82","2,023.60","1.55B","-0.40%"
"Sep 29, 2021","2,038.29","2,040.91","2,043.85","2,019.89","160.26K","-2.09%"
"Sep 28, 2021","2,081.77","2,083.25","2,083.95","2,062.95","150.68K","-0.29%"
"Sep 27, 2021","2,087.74","2,097.34","2,105.37","2,086.31","1.29B","-0.14%"
"Sep 24, 2021","2,090.75","2,076.39","2,091.50","2,075.07","1.43B","2.31%"
"Sep 22, 2021","2,043.55","2,057.78","2,060.97","2,043.55","120.36K","-1.02%"
"Sep 21, 2021","2,064.55","2,065.03","2,073.87","2,052.31","1.32B","-1.70%"
"Sep 17, 2021","2,100.17","2,090.31","2,102.93","2,085.57","1.60B","0.48%"
"Sep 16, 2021","2,090.16","2,101.79","2,103.29","2,080.94","1.26B","-0.30%"
"Sep 15, 2021","2,096.39","2,101.38","2,103.57","2,088.92","1.21B","-1.06%"
"Sep 14, 2021","2,118.87","2,105.79","2,120.18","2,103.02","1.34B","1.01%"
"Sep 13, 2021","2,097.71","2,084.71","2,097.71","2,079.87","1.14B","0.29%"
"Sep 10, 2021","2,091.65","2,066.88","2,091.65","2,066.88","1.49B","1.29%"
"Sep 09, 2021","2,064.93","2,065.58","2,075.28","2,060.43","1.26B","-0.71%"
"Sep 08, 2021","2,079.61","2,058.69","2,079.61","2,057.58","1.32B","0.79%"
"Sep 07, 2021","2,063.38","2,056.45","2,071.28","2,054.44","1.26B","1.09%"
"Sep 06, 2021","2,041.22","2,034.22","2,042.82","2,033.25","1.18B","1.28%"
"Sep 03, 2021","2,015.45","1,988.58","2,018.57","1,987.48","1.24B","1.61%"
"Sep 02, 2021","1,983.57","1,981.53","1,987.45","1,973.66","1.06B","0.14%"
"Sep 01, 2021","1,980.79","1,965.74","1,982.49","1,965.54","1.08B","1.02%"
"Aug 31, 2021","1,960.70","1,943.43","1,968.63","1,937.84","1.24B","0.54%"
"Aug 30, 2021","1,950.14","1,943.51","1,950.14","1,937.66","1.02B","1.11%"
"Aug 27, 2021","1,928.77","1,926.08","1,930.12","1,919.50","869.85M","-0.34%"
"Aug 26, 2021","1,935.35","1,939.42","1,940.45","1,930.85","860.75M","-0.02%"
"Aug 25, 2021","1,935.66","1,937.92","1,946.92","1,933.80","912.54M","0.08%"
"Aug 24, 2021","1,934.20","1,925.21","1,938.06","1,925.21","959.42M","1.00%"
"Aug 23, 2021","1,915.14","1,897.91","1,918.57","1,897.91","944.16M","1.83%"
"Aug 20, 2021","1,880.68","1,893.30","1,903.54","1,877.38","1.23B","-0.87%"
"Aug 19, 2021","1,897.19","1,911.33","1,915.11","1,896.68","1.08B","-1.39%"
"Aug 18, 2021","1,923.97","1,915.91","1,931.37","1,910.86","946.54M","0.44%"
"Aug 17, 2021","1,915.63","1,932.37","1,935.83","1,915.63","954.19M","-0.49%"
"Aug 16, 2021","1,924.98","1,945.86","1,948.08","1,921.07","1.04B","-1.61%"
"Aug 13, 2021","1,956.39","1,955.83","1,960.41","1,953.44","992.10M","0.15%"
"Aug 12, 2021","1,953.55","1,962.84","1,970.38","1,952.63","1.04B","-0.03%"
"Aug 11, 2021","1,954.08","1,947.28","1,956.20","1,946.32","1.16B","0.92%"
"Aug 10, 2021","1,936.28","1,933.69","1,950.63","1,932.10","1.09B","0.36%"
"Aug 06, 2021","1,929.34","1,927.63","1,932.47","1,923.43","991.69M","0.02%"
"Aug 05, 2021","1,928.98","1,917.66","1,928.98","1,917.66","955.27M","0.39%"
"Aug 04, 2021","1,921.43","1,928.74","1,930.58","1,918.61","107.40K","-0.50%"
"Aug 03, 2021","1,931.14","1,928.58","1,936.38","1,922.53","971.87M","-0.46%"
"Aug 02, 2021","1,940.05","1,917.65","1,942.08","1,917.61","1.06B","2.05%"
"Jul 30, 2021","1,901.08","1,922.19","1,924.62","1,900.86","1.24B","-1.37%"
"Jul 29, 2021","1,927.43","1,928.19","1,931.49","1,921.73","1.17B","0.41%"
"Jul 28, 2021","1,919.65","1,922.18","1,931.96","1,913.42","1.04B","-0.95%"
"Jul 27, 2021","1,938.04","1,934.18","1,940.91","1,932.03","938.97M","0.64%"
"Jul 26, 2021","1,925.62","1,933.90","1,937.57","1,922.28","96.68K","1.11%"
"Jul 21, 2021","1,904.41","1,913.33","1,924.64","1,899.84","937.25M","0.82%"
"Jul 20, 2021","1,888.89","1,886.42","1,899.00","1,883.86","1.09B","-0.96%"
"Jul 19, 2021","1,907.13","1,912.85","1,917.91","1,900.00","951.63M","-1.30%"
"Jul 16, 2021","1,932.19","1,930.11","1,942.69","1,925.74","935.58M","-0.38%"
"Jul 15, 2021","1,939.61","1,958.67","1,960.62","1,937.73","971.17M","-1.20%"
"Jul 14, 2021","1,963.16","1,955.33","1,970.01","1,954.99","981.18M","-0.23%"
"Jul 13, 2021","1,967.64","1,964.17","1,973.35","1,962.82","957.52M","0.73%"
"Jul 12, 2021","1,953.33","1,943.33","1,955.54","1,942.71","1.04B","2.14%"
"Jul 09, 2021","1,912.38","1,897.80","1,916.55","1,881.01","1.43B","-0.41%"
"Jul 08, 2021","1,920.32","1,934.68","1,937.37","1,920.32","1.14B","-0.90%"
"Jul 07, 2021","1,937.68","1,933.31","1,944.46","1,926.61","1.07B","-0.86%"
"Jul 06, 2021","1,954.50","1,955.39","1,960.21","1,948.84","794.25M","0.28%"
"Jul 05, 2021","1,948.99","1,950.19","1,952.20","1,943.90","774.29M","-0.37%"
"Jul 02, 2021","1,956.31","1,945.23","1,958.47","1,943.99","904.55M","0.88%"
"Jul 01, 2021","1,939.21","1,949.20","1,949.31","1,934.26","833.23M","-0.22%"
"Jun 30, 2021","1,943.57","1,956.36","1,960.37","1,943.57","96.34K","-0.30%"
